ID,Language_ID,Form,Description,Part_Of_Speech,Parameter_ID,Morpho_Segments,Stem_ID,Segments,Comment,Source,Media_ID
uyewenke-1-lk-ignorant,yab,uyewenke,,postp,1-LK-ignorant,u y ewenke,,,,,
yawo-loc,yab,yawo,,postp,LOC,yawo,,,,,
kayupare-k,yab,kayupare,,n,K.,kayupare,,,,,
sema-die-acnnmlz,yab,sëma,,n,die-ACNNMLZ,sëma ∅,,,,,
tewisantomojne-3pro-pl-pl,yab,tëwïsantomojne,,pn,3PRO.PL-PL,tëwïsantomo jne,,,,,
tujnaka-iller,yab,tujnaka,,adv,iller,tujnaka,,,,,
tajrominke-bad-omen-prop,yab,tajrominke,,adv,bad_omen-PROP,tajromin ke,,,,,
eee-hey,yab,eee,,intj,hey,eee,,,,,
enrike-e,yab,enrike,,n,E.,enrike,,,,,
yakerej-lk-relative-pert,yab,yakerej,,n,LK-relative-PERT,y akere j,,,,,
tayakaramari-3p-tell-ipfv,yab,tayakaramari,,vt,3P-tell-IPFV,ta yakarama ri,,,,,
esemane-die-inf,yab,ësëmanë,,n,die-INF,ësëma në,,,,,
wenkejpejse-forget-plur-pst,yab,wënkejpëjse,,vi,forget-PLUR-PST,wënkej pëj se,,,,,
mewenkejse-2-forget-pst,yab,mëwënkejse,,vi,2-forget-PST,më wënkej se,,,,,
mechi-2-cop-ipfv,yab,mëchi,,vi,2-COP-IPFV,më chi ∅,,,,,
yatam-adolescent,yab,yatam,,n,adolescent,yatam,,,,,
uyatam-1-adolescent-pert,yab,uyatam,,n,1-adolescent-PERT,u yatam ∅,,,,,
pipi-younger-brother-of-woman,yab,pipi,,n,younger_brother_of_woman,pipi,,,,,
make-mom,yab,makë,,n,mom,makë,,,,,
sepamii-get-married-hort,yab,sepamïi,,vi,get_married-HORT,sepamï i,,,,,
tayeremari-3p-feed-ipfv,yab,tayeremari,,vt,3P-feed-IPFV,ta yerema ri,,,,,
sepanke-get-married-imp,yab,sepankë,,vi,get_married-IMP,sepan kë,,,,,
waraijtokon-man,yab,waraijtokon,,n,man,waraijtokon,,,,,
kunawo-brother-in-law,yab,kuñawo,,n,brother_in_law,kuñawo,,,,,
kintase-become-tired-pst,yab,kintase,,vi,become_tired-PST,kinta se,,,,,
yakereti-lk-relative-pert,yab,yakereti,,n,LK-relative-PERT,y akere ti,,,,,
pedrito-p,yab,pedrito,,n,P.,pedrito,,,,,
pan-fmr,yab,pan,,part,FMR,pan,,,,,
tapeke-say-prog-tr,yab,tapëkë,,vt,say-PROG.TR,ta pëkë,,,,,
weseichemi-be-brave-ptcp-nmlz,yab,weseichemï,,n,be_brave-PTCP-NMLZ,wesei che mï,,,,,
pojteja-want-neg,yab,pojtëja,,vt,want-NEG,pojtë ja,,,,,
tarine-fast,yab,tarine,,adv,fast,tarine,,,,,
waraijtori-husband-pert,yab,waraijtori,,n,husband-PERT,waraijto ri,,,,,
taja-say-neg,yab,taja,,vt,say-NEG,ta ja,,,,,
winikiri-sleep-ipfv,yab,wïnïkïrï,,vi,sleep-IPFV,wïnïkï rï,,,,,
winikija-sleep-neg,yab,wïnïkïja,,vi,sleep-NEG,wïnïkï ja,,,,,
sepamija-get-married-neg,yab,sepamïja,,vi,get_married-NEG,sepamï ja,,,,,
waraijtokom-man,yab,waraijtokom,,n,man,waraijtokom,,,,,
mukutomojne-child-pl-pl,yab,mukutomojne,,n,child-PL-PL,muku tomo jne,,,,,
yerematojpano-feed-fut-concl,yab,yerematojpano,,vt,feed-FUT.CONCL,yerema tojpano,,,,,
yawankaja-kill-neg,yab,yawankaja,,vt,kill-NEG,yawanka ja,,,,,
sarampion-measles,yab,sarampion,,n,measles,sarampion,,,,,
pachi-older-sister-of-woman,yab,pachi,,n,older_sister_of_woman,pachi,,,,,
atapejse-seize-on-sup,yab,atapëjse,,adv,seize_on-SUP,atapëj se,,,,,
tapejsaj-say-plur-pfv,yab,tapëjsaj,,vt,say-PLUR-PFV,ta pëj saj,,,,,
pirikari-endure-ipfv,yab,pïrïkari,,vt,endure-IPFV,pïrïka ri,,,,,
pirikaja-endure-neg,yab,pïrïkaja,,vt,endure-NEG,pïrïka ja,,,,,
mekontomo-2pl-pro,yab,mëkontomo,,pn,2PL.PRO,mëkontomo,,,,,
konopo-rain,yab,konopo,,n,rain,konopo,,,,,
ijtejpe-3-go-pst,yab,ijtëjpë,,vi,3-go-PST,ij të jpë,,,,,
apatakaja-come-out-neg,yab,apatakaja,,vi,come_out-NEG,apataka ja,,,,,
tayawankase-3p-kill-pst,yab,tayawankase,,vt,3P-kill-PST,ta yawanka se,,,,,
mokonton-2pl-pro,yab,mokonton,,pn,2PL.PRO,mokonton,,,,,
neme-leave-ipfv,yab,nëmë,,vt,leave-IPFV,nëmë ∅,,,,,
mokontom-2pl-pro,yab,mokontom,,pn,2PL.PRO,mokontom,,,,,
chijrama-cop-proh,yab,chijrama,,vi,COP-PROH,chi jrama,,,,,
me-pol,yab,me,,part,POL,me,,,,,
kano-c,yab,kaño,,n,C.,kaño,,,,,
meinpo-2-see-des-ipfv,yab,mëinpo,,vt,2-see-DES-IPFV,më in po ∅,,,,,
meini-2-see-ipfv,yab,mëini,,vt,2-see-IPFV,më ini ∅,,,,,
nonori-earth-pert,yab,nonori,,n,earth-PERT,nono ri,,,,,
waimuru-speak-ipfv,yab,waimuru,,vi,speak-IPFV,waimu ru,,,,,
mayawaka-m,yab,mayawaka,,n,M.,mayawaka,,,,,
ya-ra-grandchild,yab,ya'ra,,n,grandchild,ya'ra,,,,,
yape-lk-arm-wing-pert,yab,yapë,,n,"LK-arm,_wing-PERT",y apë ∅,,,,,
tejwej-3-hammock-pert,yab,tejwej,,n,3-hammock-PERT,t ejwe j,,,,,
yaperi-lk-arm-wing-pert,yab,yapëri,,n,"LK-arm,_wing-PERT",y apë ri,,,,,
moronta-hurt-ipfv,yab,moronta,,vi,hurt-IPFV,moronta ∅,,,,,
uyape-1-lk-arm-wing-pert,yab,uyapë,,n,"1-LK-arm,_wing-PERT",u y apë ∅,,,,,
morone-hurting,yab,morone,,adv,hurting,morone,,,,,
senejkari-stay-ipfv-1,yab,senejkari,,vi,stay-IPFV,senejka ri,,,,,
waijte-head,yab,waijtë,,n,head,waijtë,,,,,
weretasaj-arrive-pfv,yab,weretasaj,,vi,arrive-PFV,wereta saj,,,,,
tawejka-dawn-acnnmlz,yab,tawejka,,n,dawn-ACNNMLZ,tawejka ∅,,,,,
ita-hear-ipfv,yab,ita,,vt,hear-IPFV,ita ∅,,,,,
yakasem-dig-out-ptcp-nmlz,yab,yakasem,,n,dig_out-PTCP-NMLZ,yaka se m,,,,,
pepoye-above-perl,yab,pepoye,,postp,above.PERL,pepoye,,,,,
ijtesape-3-go-pfv,yab,ijtësapë,,vi,3-go-PFV,ij të sapë,,,,,
julieta-j,yab,julieta,,n,J.,julieta,,,,,
imuku-3-child-pert,yab,imuku,,n,3-child-PERT,i muku ∅,,,,,
enteno-here-loc-nmlz,yab,entëno,,n,here.LOC-NMLZ,entë no,,,,,
sepantepeke-get-married-prog-intr,yab,sepantëpëkë,,vi,get_married-PROG.INTR,sepan tëpëkë,,,,,
mati-breast,yab,mati,,n,breast,mati,,,,,
yeni-drink-ipfv-1,yab,yëni,,vt,drink-IPFV,yëni ∅,,,,,
yenpo-drink-des-ipfv,yab,yënpo,,vt,drink-DES-IPFV,yën po ∅,,,,,
asamo-cry-ipfv,yab,asamo,,vi,cry-IPFV,asamo ∅,,,,,
tayarese-3p-bring-pst,yab,tayarëse,,vt,3P-bring-PST,ta yarë se,,,,,
tewijpe-3pro-pst,yab,tëwïjpë,,pn,3PRO-PST,tëwï jpë,,,,,
imukurujpe-3-child-pert-pst,yab,imukurujpë,,n,3-child-PERT-PST,i muku ru jpë,,,,,
asake-two,yab,asakë,,adv,two,asakë,,,,,
chija-cop-neg,yab,chija,,vi,COP-NEG,chi ja,,,,,
tayapejse-3p-grab-pst,yab,tayapëjse,,vt,3P-grab-PST,ta yapëj se,,,,,
tayempekase-3p-offend-pst,yab,tayëmpëkase,,vt,3P-offend-PST,ta yëmpëka se,,,,,
tayakaramase-3p-tell-pst,yab,tayakaramase,,vt,3P-tell-PST,ta yakarama se,,,,,
mewaraijtori-2-husband-pert,yab,mëwaraijtori,,n,2-husband-PERT,më waraijto ri,,,,,
yempekapeti-offend-plur-ipfv,yab,yëmpëkapëti,,vt,offend-PLUR-IPFV,yëmpëka pëti ∅,,,,,
keyetajpe-grow-pst,yab,këyetajpë,,vi,grow-PST,këyeta jpë,,,,,
yimi-lk-father,yab,yïmï,,n,LK-father,y ïmï,,,,,
semajpe-die-pst-acnnmlz,yab,sëmajpë,,n,die-PST.ACNNMLZ,sëma jpë,,,,,
keyetase-grow-pst,yab,këyetase,,vi,grow-PST,këyeta se,,,,,
yojte-fish-with-hook-ipfv,yab,yojtë,,vt,fish_with_hook-IPFV,yojtë ∅,,,,,
aroma-limpet,yab,aroma,,n,limpet,aroma,,,,,
yakuri-agouti,yab,yakuri,,n,agouti,yakuri,,,,,
ya-obl,yab,ya,,postp,OBL,ya,,,,,
makampra-aunt,yab,makampra,,n,aunt,makampra,,,,,
kaimotata-hunt-motimp,yab,kaimotata,,vi,hunt-MOTIMP,kaimota ta,,,,,
yomiri-be-hungry-ipfv,yab,yomiri,,vi,be_hungry-IPFV,yomi ri,,,,,
asamori-cry-ipfv,yab,asamori,,vi,cry-IPFV,asamo ri,,,,,
kere-prox-anim,yab,kërë,,dem,PROX.ANIM,kërë,,,,,
yemi-be-hungry-acnnmlz,yab,yëmi,,n,be_hungry-ACNNMLZ,yëmi ∅,,,,,
tejetum-sick,yab,tejetum,,n,sick,tejetum,,,,,
ipakuri-3-arrow-tip-pert,yab,ipakuri,,n,3-arrow_tip-PERT,i paku ri,,,,,
sakara-hoplias-malabaricus,yab,sakara,,n,hoplias_malabaricus,sakara,,,,,
nepi-bring-ipfv,yab,nepï,,vt,bring-IPFV,nepï ∅,,,,,
michi-med-anim,yab,michi,,dem,MED.ANIM,michi,,,,,
yakono-lk-younger-sister-of-woman-pert,yab,yakono,,n,LK-younger_sister_of_woman-PERT,y akono ∅,,,,,
ijmojkake-cook-imp,yab,ijmojkakë,,vt,cook-IMP,ijmojka kë,,,,,
i-put-ipfv,yab,i,,vt,put-IPFV,i ∅,,,,,
ijmojka-cook-ipfv,yab,ijmojka,,vt,cook-IPFV,ijmojka ∅,,,,,
serematojpe-eat-purp,yab,serematojpe,,adv,eat-PURP,serema tojpe,,,,,
patajpe-axe-pst,yab,patajpë,,n,axe-PST,pata jpë,,,,,
te-loc,yab,të,,postp,LOC,të,,,,,
semasaj-die-abs-nmlz,yab,sëmasaj,,n,die-ABS.NMLZ,sëma saj,,,,,
weroro-dog,yab,weroro,,n,dog,weroro,,,,,
yare-bring-ipfv,yab,yarë,,vt,bring-IPFV,yarë ∅,,,,,
kejmatojpe-hunt-purp,yab,këjmatojpe,,adv,hunt-PURP,këjma tojpe,,,,,
taturu-3p-give-ipfv,yab,taturu,,vt,3P-give-IPFV,ta tu ru,,,,,
ijmokatojpe-cook-purp,yab,ijmokatojpe,,adv,cook-PURP,ijmoka tojpe,,,,,
tujpe-give-pst,yab,tujpë,,vt,give-PST,tu jpë,,,,,
keyatajpe-grow-pst,yab,këyatajpë,,vi,grow-PST,këyata jpë,,,,,
yeme-eat-fruits-eggs-soup-ipfv,yab,yeme,,vt,"eat(fruits,_eggs,_soup)-IPFV",yeme ∅,,,,,
yokiri-eat-starch-ipfv,yab,yokïrï,,vt,eat(starch)-IPFV,yokï rï,,,,,
yemetikene-eat-fruits-eggs-soup-post,yab,yemetïkene,,vt,"eat(fruits,_eggs,_soup)-POST",yeme tïkene,,,,,
sepanse-get-married-pst,yab,sepanse,,vi,get_married-PST,sepan se,,,,,
rafa-rafa,yab,rafa,,n,Rafa,rafa,,,,,
perez-perez,yab,perez,,n,Perez,perez,,,,,
keyatase-grow-pst,yab,këyatase,,vi,grow-PST,këyata se,,,,,
tese-go-pst,yab,tëse,,vi,go-PST,të se,,,,,
padrastro-stepfather-pert,yab,padrastro,,n,stepfather-PERT,padrastro ∅,,,,,
keyamase-raise-pst,yab,këyamase,,vt,raise-PST,këyama se,,,,,
wera-like,yab,wëra,,postp,like,wëra,,,,,
tapaja-beat-neg,yab,tapaja,,vt,beat-NEG,tapa ja,,,,,
tajtojpe-say-purp,yab,tajtojpe,,adv,say-PURP,taj tojpe,,,,,
wejtane-cop-cncs,yab,wejtane,,adv,COP-CNCS,wej tane,,,,,
teijpe-far,yab,tëijpë,,adv,far,tëijpë,,,,,
yiwij-lk-house-pert,yab,yïwïj,,n,LK-house-PERT,y ïwïj ∅,,,,,
senejka-stay-ipfv,yab,senejka,,vi,stay-IPFV,senejka ∅,,,,,
empare-already,yab,ëmpare,,adv,already,ëmpare,,,,,
iyajteri-care-for-ipfv,yab,iyajtëri,,vt,care_for-IPFV,iyajtë ri,,,,,
kukurito-k,yab,kukurito,,n,K.,kukurito,,,,,
umakeri-1-mom-pert,yab,umakëri,,n,1-mom-PERT,u makë ri,,,,,
upatakase-1-take-out-pst,yab,upatakase,,vt,1-take_out-PST,u pataka se,,,,,
makeri-mom-pert,yab,makëri,,n,mom-PERT,makë ri,,,,,
unemese-1-leave-pst,yab,unëmëse,,vt,1-leave-PST,u nëmë se,,,,,
uyenese-1-eat-meat-pst,yab,uyënëse,,vt,1-eat(meat)-PST,u yënë se,,,,,
inche-see-sup,yab,inche,,adv,see-SUP,in che,,,,,
uyarese-1-bring-pst,yab,uyarëse,,vt,1-bring-PST,u yarë se,,,,,
tiwij-3-house-pert,yab,tïwïj,,n,3-house-PERT,t ïwïj ∅,,,,,
itake-hear-imp,yab,itakë,,vt,hear-IMP,ita kë,,,,,
wurijyamo-woman,yab,wurijyamo,,n,woman,wurijyamo,,,,,
meiyajtetojpano-2-care-for-fut-concl,yab,mëiyajtëtojpano,,vt,2-care_for-FUT.CONCL,më iyajtë tojpano,,,,,
imu-3-father,yab,imu,,n,3-father,i mu,,,,,
yanke-pick-up-imp,yab,yankë,,vt,pick_up-IMP,yan kë,,,,,
umake-1-mom-pert,yab,umakë,,n,1-mom-PERT,u makë ∅,,,,,
ejwate-hammock-npert,yab,ëjwatë,,n,hammock-NPERT,ëjwa të,,,,,
metuna-2-water-pert,yab,mëtuna,,n,2-water-PERT,më tuna ∅,,,,,
meyoti-2-lk-meat-pert,yab,mëyoti,,n,2-LK-meat-PERT,më y oti ∅,,,,,
ijmojkani-cook-agtnmlz,yab,ijmojkani,,n,cook-AGTNMLZ,ijmojka ni,,,,,
usenejkasape-1-stay-pfv,yab,usenejkasapë,,vi,1-stay-PFV,u senejka sapë,,,,,
ukeyetase-1-grow-pst,yab,ukëyetase,,vi,1-grow-PST,u këyeta se,,,,,
upatakajpe-1-take-out-pst,yab,upatakajpë,,vt,1-take_out-PST,u pataka jpë,,,,,
patakajpe-take-out-pst,yab,patakajpë,,vt,take_out-PST,pataka jpë,,,,,
memukutomo-2-child-pert-pl,yab,mëmukutomo,,n,2-child-PERT-PL,më muku ∅ tomo,,,,,
tanairi-3p-do-ipfv,yab,tanairi,,vt,3P-do-IPFV,ta nai ri,,,,,
yansemi-pick-up-ptcp-nmlz,yab,yansemï,,n,pick_up-PTCP-NMLZ,yan se mï,,,,,
tusem-give-ptcp-nmlz,yab,tusem,,n,give-PTCP-NMLZ,tu se m,,,,,
majawa-m,yab,majawa,,n,M.,majawa,,,,,
jwaka-ill-aq,yab,jwaka,,postp,ILL.AQ,jwaka,,,,,
wasai-attalea-maripa,yab,wasai,,n,attalea_maripa,wasai,,,,,
yawakipeke-grate-prog-tr,yab,yawakïpëkë,,vt,grate-PROG.TR,yawakï pëkë,,,,,
yawakiri-grate-ipfv,yab,yawakïrï,,vt,grate-IPFV,yawakï rï,,,,,
memati-2-breast-pert,yab,mëmati,,n,2-breast-PERT,më mati ∅,,,,,
tajnomo-piaroa,yab,tajnomo,,n,Piaroa,tajnomo,,,,,
tepu-stone,yab,tëpu,,n,stone,tëpu,,,,,
tata-3p-say-ipfv,yab,tata,,vt,3P-say-IPFV,ta ta ∅,,,,,
keyamajpe-raise-pst,yab,këyamajpë,,vt,raise-PST,këyama jpë,,,,,
yojteri-fish-with-hook-ipfv,yab,yojtëri,,vt,fish_with_hook-IPFV,yojtë ri,,,,,
kuneri-cook-ipfv,yab,kunëri,,vt,cook-IPFV,kunë ri,,,,,
moronkapike-make-suffer-prog-tr,yab,moronkapïkë,,vt,make_suffer-PROG.TR,moronka pïkë,,,,,
tamoronkapike-3p-make-suffer-prog-tr,yab,tamoronkapïkë,,vt,3P-make_suffer-PROG.TR,ta moronka pïkë,,,,,
te-go-acnnmlz,yab,të,,n,go-ACNNMLZ,të ∅,,,,,
meteri-2-go-ipfv,yab,mëtëri,,vi,2-go-IPFV,më të ri,,,,,
eme-2-father,yab,ëmë,,n,2-father,ë më,,,,,
itopo-put-circ-nmlz,yab,itopo,,n,put-CIRC.NMLZ,i topo,,,,,
ija-put-neg,yab,ija,,vt,put-NEG,i ja,,,,,
ijta-3-foot-pert,yab,ijta,,n,3-foot-PERT,i jta ∅,,,,,
seremake-eat-imp,yab,seremakë,,vi,eat-IMP,serema kë,,,,,
seremaja-eat-neg,yab,seremaja,,vi,eat-NEG,serema ja,,,,,
usamori-1-cry-ipfv,yab,usamori,,vi,1-cry-IPFV,u samo ri,,,,,
pike-when,yab,pïkë,,postp,when,pïkë,,,,,
teretapiri-3-cultivated-plant-pert,yab,teretapiri,,n,3-cultivated_plant-PERT,t eretapi ri,,,,,
yantopo-pick-up-circ-nmlz,yab,yantopo,,n,pick_up-CIRC.NMLZ,yan topo,,,,,
tinawe-3-have,yab,tinawë,,postp,3-have,t inawë,,,,,
apatakase-come-out-sup,yab,apatakase,,adv,come_out-SUP,apataka se,,,,,
najwata-harbor,yab,najwata,,n,harbor,najwata,,,,,
ka-all,yab,ka,,part,ALL,ka,,,,,
wejse-cop-pst,yab,wejse,,vi,COP-PST,wej se,,,,,
poseti-belly,yab,poseti,,n,belly,poseti,,,,,
yenejpe-eat-meat-pst-acnnmlz,yab,yënëjpë,,n,eat(meat)-PST.ACNNMLZ,yënë jpë,,,,,
wejse-come-pst,yab,wejse,,vi,come-PST,wej se,,,,,
sare-here-all,yab,sarë,,adv,here.ALL,sarë,,,,,
wejsaj-come-abs-nmlz,yab,wejsaj,,n,come-ABS.NMLZ,wej saj,,,,,
jtari-foot-pert,yab,jtari,,n,foot-PERT,jta ri,,,,,
apono-later-nmlz,yab,apono,,n,later-NMLZ,apo no,,,,,
uyawankase-1-kill-pst,yab,uyawankase,,vt,1-kill-PST,u yawanka se,,,,,
uyawankaja-1-kill-neg,yab,uyawankaja,,vt,1-kill-NEG,u yawanka ja,,,,,
utojpase-1-hit-pst,yab,utojpase,,vt,1-hit-PST,u tojpa se,,,,,
tatojpase-3p-hit-pst,yab,tatojpase,,vt,3P-hit-PST,ta tojpa se,,,,,
esemaja-die-neg,yab,ësëmaja,,vi,die-NEG,ësëma ja,,,,,
sawo-rapids,yab,sawo,,n,rapids,sawo,,,,,
seni-prox-inan,yab,seni,,dem,PROX.INAN,seni,,,,,
moronemi-hurting-nmlz,yab,moronemï,,n,hurting-NMLZ,morone mï,,,,,
yejne-lk-below,yab,yëjnë,,postp,LK-below,y ëjnë,,,,,
enirem-now-nmlz,yab,enirëm,,n,now-NMLZ,enirë m,,,,,
enijne-prox-inan-pl,yab,enijne,,dem,PROX.INAN.PL,enijne,,,,,
nune-moon,yab,nunë,,n,moon,nunë,,,,,
moyochi-spider-sp,yab,moyochi,,n,spider(sp.),moyochi,,,,,
wurijyan-woman,yab,wurijyan,,n,woman,wurijyan,,,,,
tayaketese-3p-cut-pst,yab,tayakëtëse,,vt,3P-cut-PST,ta yakëtë se,,,,,
tatojpapeti-3p-hit-plur-ipfv,yab,tatojpapëti,,vt,3P-hit-PLUR-IPFV,ta tojpa pëti ∅,,,,,
uyejweti-1-lk-hammock-pert,yab,uyejweti,,n,1-LK-hammock-PERT,u y ejwe ti,,,,,
yaketeri-cut-ipfv,yab,yakëtëri,,vt,cut-IPFV,yakëtë ri,,,,,
yejweti-lk-hammock-pert,yab,yejweti,,n,LK-hammock-PERT,y ejwe ti,,,,,
yaketejrama-cut-proh,yab,yakëtëjrama,,vt,cut-PROH,yakëtë jrama,,,,,
mechiri-2-cop-ipfv,yab,mëchiri,,vi,2-COP-IPFV,më chi ri,,,,,
yaketejpe-cut-pst,yab,yakëtëjpë,,vt,cut-PST,yakëtë jpë,,,,,
tasare-say-imn,yab,tasarë,,vt,say-IMN,ta sarë,,,,,
yatun-day,yab,yatun,,n,day,yatun,,,,,
warotaja-work-neg,yab,warotaja,,vi,work-NEG,warota ja,,,,,
yataneri-adolescent-pert,yab,yatanëri,,n,adolescent-PERT,yatanë ri,,,,,
mujyam-pregnancy,yab,mujyam,,n,pregnancy,mujyam,,,,,
patakaja-take-out-neg,yab,patakaja,,vt,take_out-NEG,pataka ja,,,,,
taj-say-ipfv,yab,taj,,vt,say-IPFV,taj ∅,,,,,
tani-say-agtnmlz,yab,tani,,n,say-AGTNMLZ,ta ni,,,,,
yeretapi-lk-cultivated-plant-pert,yab,yeretapi,,n,LK-cultivated_plant-PERT,y eretapi ∅,,,,,
soj-splash,yab,soj,,ideo,splash,soj,,,,,
yawaka-sow-ipfv,yab,yawaka,,vt,sow-IPFV,yawaka ∅,,,,,
kamprari-big-pert,yab,kamprari,,n,big-PERT,kampra ri,,,,,
yawakapeke-sow-prog-tr,yab,yawakapëkë,,vt,sow-PROG.TR,yawaka pëkë,,,,,
tayawaka-3p-sow-ipfv,yab,tayawaka,,vt,3P-sow-IPFV,ta yawaka ∅,,,,,
tayawakari-3p-sow-ipfv,yab,tayawakari,,vt,3P-sow-IPFV,ta yawaka ri,,,,,
enijpeteno-one-nmlz,yab,enijpëtëno,,n,one-NMLZ,enijpëtë no,,,,,
ekete-where,yab,ëkëtë,,adv,where,ëkëtë,,,,,
tasojpatojpe-3p-take-out-fut,yab,tasojpatojpe,,vt,3P-take_out-FUT,ta sojpa tojpe,,,,,
tayopojpe-3p-find-pst,yab,tayopojpë,,vt,3P-find-PST,ta yopo jpë,,,,,
tayawakase-3p-sow-pst,yab,tayawakase,,vt,3P-sow-PST,ta yawaka se,,,,,
kojpa-night,yab,kojpa,,n,night,kojpa,,,,,
tayawakajpe-3p-sow-pst,yab,tayawakajpë,,vt,3P-sow-PST,ta yawaka jpë,,,,,
eretapi-cultivated-plant,yab,eretapi,,n,cultivated_plant,eretapi,,,,,
ijtetojpano-3-go-fut-concl,yab,ijtëtojpano,,vi,3-go-FUT.CONCL,ij të tojpano,,,,,
sejpejteke-dream-pl-imp,yab,sejpëjtëkë,,vi,dream-PL-IMP,sejpëj të kë,,,,,
yampejteke-pick-up-plur-pl-imp,yab,yampëjtëkë,,vt,pick_up-PLUR-PL-IMP,yam pëj të kë,,,,,
kawaraturu-k-pert,yab,kawaraturu,,n,K.-PERT,kawaratu ru,,,,,
kawaratu-k,yab,kawaratu,,n,K.,kawaratu,,,,,
wajyama-kiss-ipfv,yab,wajyama,,vt,kiss-IPFV,wajyama ∅,,,,,
tesej-3-name-pert,yab,tesej,,n,3-name-PERT,t ese j,,,,,
yamuwati-y,yab,yamuwati,,n,Y.,yamuwati,,,,,
teseti-3-name-pert,yab,teseti,,n,3-name-PERT,t ese ti,,,,,
yenipeke-drink-prog-tr-1,yab,yënïpëkë,,vt,drink-PROG.TR,yënï pëkë,,,,,
tukontomo-give-ipfv-pl,yab,tukontomo,,vt,give-IPFV-PL,tu ∅ kontomo,,,,,
tese-prop-name,yab,tese,,,PROP-name,t ese,,,,,
we-kill-acnnmlz,yab,wë,,n,kill-ACNNMLZ,wë ∅,,,,,
epejpekontomo-escape-pst-pl,yab,epejpëkontomo,,vi,escape-PST-PL,epe jpë kontomo,,,,,
epepejse-escape-plur-pst,yab,epepëjse,,vi,escape-PLUR-PST,epe pëj se,,,,,
wepejse-kill-plur-pst,yab,wëpëjse,,vt,kill-PLUR-PST,wë pëj se,,,,,
chijpekonton-cop-pst-pl,yab,chijpëkonton,,vi,COP-PST-PL,chi jpë konton,,,,,
tajtopojpe-say-circ-nmlz-pst,yab,tajtopojpë,,n,say-CIRC.NMLZ-PST,taj topo jpë,,,,,
wine-from,yab,winë,,postp,from,winë,,,,,
yojsemi-eat-starch-ptcp-nmlz,yab,yojsemï,,n,eat(starch)-PTCP-NMLZ,yoj se mï,,,,,
yensemi-drink-ptcp-nmlz,yab,yënsemï,,n,drink-PTCP-NMLZ,yën se mï,,,,,
yamansemi-make-ptcp-nmlz,yab,yamansemï,,n,make-PTCP-NMLZ,yaman se mï,,,,,
yajwema-sweeten-acnnmlz,yab,yajwema,,n,sweeten-ACNNMLZ,yajwema ∅,,,,,
taijpe-3p-put-pst,yab,taijpë,,vt,3P-put-PST,ta i jpë,,,,,
tawejkakontomo-dawn-ipfv-pl,yab,tawejkakontomo,,vi,dawn-IPFV-PL,tawejka ∅ kontomo,,,,,
yeni-drink-acnnmlz,yab,yëni,,n,drink-ACNNMLZ,yëni ∅,,,,,
peremekikontomo-talk-ipfv-pl,yab,përemekïkontomo,,vi,talk-IPFV-PL,përemekï ∅ kontomo,,,,,
najpi-grandfather,yab,najpï,,n,grandfather,najpï,,,,,
najmotomo-grandmother-pl,yab,najmotomo,,n,grandmother-PL,najmo tomo,,,,,
takeretijne-3-relative-pert-pl,yab,takeretijne,,n,3-relative-PERT-PL,t akere ti jne,,,,,
tepana-3-dat,yab,tëpana,,postp,3-DAT,të pana,,,,,
tojpajpe-hit-pst,yab,tojpajpë,,vt,hit-PST,tojpa jpë,,,,,
itatojpano-hear-fut-concl,yab,itatojpano,,vt,hear-FUT.CONCL,ita tojpano,,,,,
anajmotomo-2-grandmother-pert-pl,yab,anajmotomo,,n,2-grandmother-PERT-PL,a najmo ∅ tomo,,,,,
waimurujpe-language-pert-pst,yab,waimurujpë,,n,language-PERT-PST,waimu ru jpë,,,,,
mewinikiri-2-sleep-ipfv,yab,mëwïnïkïrï,,vi,2-sleep-IPFV,më wïnïkï rï,,,,,
semari-die-acnnmlz,yab,sëmari,,n,die-ACNNMLZ,sëma ri,,,,,
meyawankaja-2-kill-neg,yab,mëyawankaja,,vt,2-kill-NEG,më yawanka ja,,,,,
mekeya-2-think-ipfv,yab,mëkëya,,vi,2-think-IPFV,më këya ∅,,,,,
semo-cry-acnnmlz,yab,sëmo,,n,cry-ACNNMLZ,sëmo ∅,,,,,
yamiri-pick-up-ipfv,yab,yamïrï,,vt,pick_up-IPFV,yamï rï,,,,,
oki-chicha,yab,okï,,n,chicha,okï,,,,,
tareri-3-leaf-pert,yab,tareri,,n,3-leaf-PERT,t are ri,,,,,
yareri-lk-leaf-pert,yab,yareri,,n,LK-leaf-PERT,y are ri,,,,,
yenipeke-drink-prog-tr-2,yab,yënipëkë,,vt,drink-PROG.TR,yëni pëkë,,,,,
senka-finish-acnnmlz,yab,sënka,,n,finish-ACNNMLZ,sënka ∅,,,,,
yare-lk-leaf-pert,yab,yare,,n,LK-leaf-PERT,y are ∅,,,,,
yamii-pick-up-hort,yab,yamïi,,vt,pick_up-HORT,yamï i,,,,,
yamipeke-pick-up-prog-tr,yab,yamïpëkë,,vt,pick_up-PROG.TR,yamï pëkë,,,,,
yawaranatomo-yawarana-pl,yab,yawaranatomo,,n,Yawarana-PL,yawarana tomo,,,,,
nwajtenepeke-dance-prog-intr,yab,nwajtënëpëkë,,vi,dance-PROG.INTR,nwajtë nëpëkë,,,,,
yeniri-drink-ipfv,yab,yëniri,,vt,drink-IPFV,yëni ri,,,,,
